% lab2.dat - noise-free and noisy ECG data
% ----------------------------------------
%  t          s(t)             x(t)
0.2260   -0.0271465822    -0.4920348252
0.2270   -0.0130145278    -0.3774988416
0.2280   -0.0035310734    -0.2164207192
0.2290    0.0013037810    -0.0300914788
0.2300    0.0014900354     0.1559985326
0.2310    0.0016762898     0.3203882847
0.2320    0.0018625442     0.4400158843
0.2330    0.0020487987     0.4981061493
0.2340    0.0022350531     0.4865266336
0.2350    0.0024213075     0.4069298047
0.2360    0.0026075619     0.2705209594
0.2370    0.0027938164     0.0964844736
0.2380    0.0029800708    -0.0907105865
0.2390    0.0031663252    -0.2647470723
0.2400    0.0033525796    -0.4011559176
0.2410    0.0035388340    -0.4807527465
0.2420    0.0037250885    -0.4923322622
0.2430    0.0039113429    -0.4342419971
0.2440    0.0040975973    -0.3146143976
0.2450    0.0042838517    -0.1502246454
0.2460    0.0044701062     0.0358653659
0.2470    0.0046563606     0.2175460064
0.2480    0.0048426150     0.3693269287
0.2490    0.0050288694     0.4699171124
0.2500    0.0052151239     0.5052151239
0.2510    0.0054013783     0.4702896212
0.2520    0.0055876327     0.3700719464
0.2530    0.0057738871     0.2186635329
0.2540    0.0059601416     0.0373554013
0.2550    0.0061463960    -0.1483621012
0.2560    0.0063326504    -0.3123793445
0.2570    0.0065189048    -0.4316344352
0.2580    0.0067051592    -0.4893521914
0.2590    0.0068914137    -0.4774001669
0.2600    0.0070776681    -0.3974308291
0.2610    0.0072639225    -0.2606494750
0.2620    0.0074501769    -0.0862404804
0.2630    0.0076364314     0.1013270887
0.2640    0.0078226858     0.2757360833
0.2650    0.0080089402     0.4125174374
0.2660    0.0081951946     0.4924867752
0.2670    0.0083814491     0.5044387997
0.2680    0.0085677035     0.4467210435
0.2690    0.0087539579     0.3274659528
0.2700    0.0089402123     0.1634487095
0.2710    0.0091264668    -0.0222687930
0.2720    0.0093127212    -0.2035769246
0.2730    0.0094989756    -0.3549853381
0.2740    0.0096852300    -0.4552030129
0.2750    0.0098714844    -0.4901285156
0.2760    0.0100577389    -0.4548305041
0.2770    0.0102439933    -0.3542403204
0.2780    0.0104302477    -0.2024593981
0.2790    0.0106165021    -0.0207787576
0.2800    0.0108027566     0.1653112538
0.2810    0.0109890110     0.3297010059
0.2820    0.0111752654     0.4493286054
0.2830    0.0113615198     0.5074188705
0.2840    0.0115477743     0.4958393548
0.2850    0.0117340287     0.4162425259
0.2860    0.0119202831     0.2798336806
0.2870    0.0121065375     0.1057971948
0.2880    0.0122927920    -0.0813978653
0.2890    0.0124790464    -0.2554343511
0.2900    0.0126653008    -0.3918431964
0.2910    0.0128515552    -0.4714400253
0.2920    0.0130378096    -0.4830195410
0.2930    0.0132240641    -0.4249292760
0.2940    0.0134103185    -0.3053016764
0.2950    0.0135965729    -0.1409119243
0.2960    0.0137828273     0.0451780871
0.2970    0.0139690818     0.2268587275
0.2980    0.0141553362     0.3786396499
0.2990    0.0143415906     0.4792298336
0.3000    0.0145278450     0.5145278450
0.3010    0.0147140995     0.4796023424
0.3020    0.0149003539     0.3793846676
0.3030    0.0150866083     0.2279762541
0.3040    0.0152728627     0.0466681225
0.3050    0.0154591172    -0.1390493800
0.3060    0.0156453716    -0.3030666233
0.3070    0.0161173886    -0.4220359514
0.3080    0.0168751681    -0.4791821825
0.3090    0.0179187103    -0.4663728703
0.3100    0.0192480150    -0.3852604822
0.3110    0.0208630823    -0.2470503152
0.3120    0.0227639122    -0.0709267451
0.3130    0.0249505046     0.1186411619
0.3140    0.0274228596     0.2953362571
0.3150    0.0301809772     0.4346894744
0.3160    0.0332248574     0.5175164379
0.3170    0.0365545001     0.5326118508
0.3180    0.0401699054     0.4783232454
0.3190    0.0440710733     0.3627830682
0.3200    0.0482580038     0.2027665010
0.3210    0.0527306968     0.0213354370
0.3220    0.0572033898    -0.1556862560
0.3230    0.0616760829    -0.3028082308
0.3240    0.0661487759    -0.3987394670
0.3250    0.0706214689    -0.4293785311
0.3260    0.0750941620    -0.3897940810
0.3270    0.0795668550    -0.2849174587
0.3280    0.0840395480    -0.1288500978
0.3290    0.0885122411     0.0571169813
0.3300    0.0929849341     0.2474934313
0.3310    0.0974576271     0.4161696220
0.3320    0.1019303202     0.5400836602
0.3330    0.1064030132     0.6024603638
0.3340    0.1108757062     0.5951672868
0.3350    0.1153483992     0.5198568964
0.3360    0.1198210923     0.3877344898
0.3370    0.1242937853     0.2179844426
0.3380    0.1287664783     0.0350758210
0.3390    0.1332391714    -0.1346742261
0.3400    0.1377118644    -0.2667966328
0.3410    0.1421845574    -0.3421070231
0.3420    0.1466572505    -0.3494001002
0.3430    0.1505335844    -0.2876197556
0.3440    0.1538135593    -0.1648984356
0.3450    0.1564971751     0.0019886780
0.3460    0.1585844319     0.1899796917
0.3470    0.1600753296     0.3729649753
0.3480    0.1609698682     0.5254541819
0.3490    0.1612680477     0.6261562907
0.3500    0.1609698682     0.6609698682
0.3510    0.1600753296     0.6249635725
0.3520    0.1585844319     0.5230687456
0.3530    0.1564971751     0.3693868209
0.3540    0.1538135593     0.1852088191
0.3550    0.1505335844    -0.0039749128
0.3560    0.1466572505    -0.1720547444
0.3570    0.1421845574    -0.2959687826
0.3580    0.1377118644    -0.3583454863
0.3590    0.1332391714    -0.3510524092
0.3600    0.1287664783    -0.2757420188
0.3610    0.1242937853    -0.1436196122
0.3620    0.1198210923     0.0261304350
0.3630    0.1153483992     0.2090390565
0.3640    0.1108757062     0.3787891037
0.3650    0.1064030132     0.5109115104
0.3660    0.1019303202     0.5862219007
0.3670    0.0974576271     0.5935149778
0.3680    0.0929849341     0.5311382741
0.3690    0.0885122411     0.4072242359
0.3700    0.0840395480     0.2385480452
0.3710    0.0795668550     0.0481715952
0.3720    0.0750941620    -0.1377954838
0.3730    0.0706214689    -0.2938628448
0.3740    0.0661487759    -0.3987394670
0.3750    0.0616760829    -0.4383239171
0.3760    0.0572033898    -0.4076848531
0.3770    0.0527306968    -0.3117536169
0.3780    0.0482580038    -0.1646316420
0.3790    0.0440296834     0.0126344237
0.3800    0.0400457358     0.1945542330
0.3810    0.0363061609     0.3550181558
0.3820    0.0328109587     0.4709642987
0.3830    0.0295601291     0.5256174798
0.3840    0.0265536723     0.5108452529
0.3850    0.0237915882     0.4283000854
0.3860    0.0212738768     0.2891872743
0.3870    0.0190005381     0.1126911954
0.3880    0.0169715721    -0.0767190852
0.3890    0.0151869787    -0.2527264187
0.3900    0.0136467581    -0.3908617390
0.3910    0.0123509102    -0.4719406703
0.3920    0.0112994350    -0.4847579156
0.3930    0.0104923325    -0.4276610075
0.3940    0.0096852300    -0.3090267649
0.3950    0.0088781275    -0.1456303697
0.3960    0.0080710250     0.0394662848
0.3970    0.0072639225     0.2201535683
0.3980    0.0064568200     0.3709411337
0.3990    0.0056497175     0.4705379605
0.4000    0.0048964218     0.5048964218
0.4010    0.0041969330     0.4690851760
0.4020    0.0035512510     0.3680355647
0.4030    0.0029593758     0.2158490216
0.4040    0.0024213075     0.0338165673
0.4050    0.0019370460    -0.1525714512
0.4060    0.0015065913    -0.3172054035
0.4070    0.0011299435    -0.4370233965
0.4080    0.0008071025    -0.4952502482
0.4090    0.0005380683    -0.4837535122
0.4100    0.0003228410    -0.4041856562
0.4110    0.0001614205    -0.2677519770
0.4120    0.0000538068    -0.0936368505
0.4130    0.0000000000     0.0936906573
0.4140    0.0000000000     0.2679133975
0.4150    0.0000000000     0.4045084972
0.4160    0.0000000000     0.4842915806
0.4170    0.0000000000     0.4960573507
0.4180    0.0000000000     0.4381533400
0.4190    0.0000000000     0.3187119949
0.4200    0.0000000000     0.1545084972
0.4210    0.0000000000    -0.0313952598
0.4220    0.0000000000    -0.2128896458
0.4230    0.0000000000    -0.3644843137
0.4240    0.0000000000    -0.4648882429
0.4250    0.0000000000    -0.5000000000
0.4260    0.0000000000    -0.4648882429
0.4270    0.0000000000    -0.3644843137
0.4280    0.0000000000    -0.2128896458
0.4290    0.0000000000    -0.0313952598
0.4300    0.0000000000     0.1545084972
0.4310    0.0000000000     0.3187119949
0.4320    0.0000000000     0.4381533400
0.4330    0.0000000000     0.4960573507
0.4340    0.0000000000     0.4842915806
0.4350    0.0000000000     0.4045084972
0.4360    0.0000000000     0.2679133975
0.4370    0.0000000000     0.0936906573
0.4380    0.0000000000    -0.0936906573
0.4390    0.0000000000    -0.2679133975
0.4400    0.0000000000    -0.4045084972
0.4410    0.0000000000    -0.4842915806
0.4420    0.0000000000    -0.4960573507
0.4430    0.0000000000    -0.4381533400
0.4440    0.0000000000    -0.3187119949
0.4450    0.0000000000    -0.1545084972
0.4460    0.0000000000     0.0313952598
0.4470    0.0000000000     0.2128896458
0.4480    0.0000000000     0.3644843137
0.4490    0.0000000000     0.4648882429
0.4500    0.0000000000     0.5000000000
0.4510    0.0000000000     0.4648882429
0.4520    0.0000000000     0.3644843137
0.4530    0.0000000000     0.2128896458
0.4540    0.0000000000     0.0313952598
0.4550    0.0000000000    -0.1545084972
0.4560    0.0000000000    -0.3187119949
0.4570    0.0000000000    -0.4381533400
0.4580    0.0000000000    -0.4960573507
0.4590    0.0000000000    -0.4842915806
0.4600    0.0000000000    -0.4045084972
0.4610    0.0000000000    -0.2679133975
0.4620    0.0000000000    -0.0936906573
0.4630    0.0000000000     0.0936906573
0.4640    0.0000000000     0.2679133975
0.4650    0.0000000000     0.4045084972
0.4660    0.0000000000     0.4842915806
0.4670    0.0000000000     0.4960573507
0.4680    0.0000000000     0.4381533400
0.4690    0.0000000000     0.3187119949
0.4700    0.0000000000     0.1545084972
0.4710    0.0000000000    -0.0313952598
0.4720    0.0000000000    -0.2128896458
0.4730    0.0000000000    -0.3644843137
0.4740    0.0000000000    -0.4648882429
0.4750    0.0000000000    -0.5000000000
0.4760    0.0000000000    -0.4648882429
0.4770    0.0000000000    -0.3644843137
0.4780    0.0000000000    -0.2128896458
0.4790    0.0000000000    -0.0313952598
0.4800    0.0000000000     0.1545084972
0.4810    0.0000000000     0.3187119949
0.4820    0.0000000000     0.4381533400
0.4830    0.0000000000     0.4960573507
0.4840    0.0000000000     0.4842915806
0.4850    0.0000000000     0.4045084972
0.4860    0.0000000000     0.2679133975
0.4870    0.0000000000     0.0936906573
0.4880    0.0000000000    -0.0936906573
0.4890    0.0000000000    -0.2679133975
0.4900    0.0000000000    -0.4045084972
0.4910    0.0000000000    -0.4842915806
0.4920    0.0000000000    -0.4960573507
0.4930    0.0000000000    -0.4381533400
0.4940    0.0000000000    -0.3187119949
0.4950    0.0000000000    -0.1545084972
0.4960    0.0000000000     0.0313952598
0.4970    0.0000000000     0.2128896458
0.4980    0.0000000000     0.3644843137
0.4990    0.0000000000     0.4648882429
0.5000    0.0019136140     0.5019136140
0.5010    0.0019136140     0.4668018569
0.5020    0.0019136140     0.3663979277
0.5030    0.0019136140     0.2148032598
0.5040    0.0019136140     0.0333088738
0.5050    0.0019136140    -0.1525948832
0.5060    0.0019136140    -0.3167983809
0.5070    0.0019136140    -0.4362397260
0.5080    0.0021869874    -0.4938703632
0.5090    0.0024603609    -0.4818312197
0.5100    0.0027337343    -0.4017747629
0.5110    0.0030071077    -0.2649062898
0.5120    0.0032804811    -0.0904101762
0.5130    0.0035538546     0.0972445119
0.5140    0.0038272280     0.2717406255
0.5150    0.0041006014     0.4086090986
0.5160    0.0043739748     0.4886655554
0.5170    0.0046473483     0.5007046989
0.5180    0.0049207217     0.4430740617
0.5190    0.0051940951     0.3239060900
0.5200    0.0054674686     0.1599759657
0.5210    0.0057408420    -0.0256544178
0.5220    0.0060142154    -0.2068754304
0.5230    0.0062875888    -0.3581967249
0.5240    0.0065609623    -0.4583272807
0.5250    0.0074281635    -0.4925718365
0.5260    0.0088891926    -0.4559990503
0.5270    0.0109440496    -0.3535402641
0.5280    0.0135927343    -0.1992969114
0.5290    0.0168352469    -0.0145600128
0.5300    0.0206715874     0.1751800846
0.5310    0.0251017557     0.3438137505
0.5320    0.0301257518     0.4682790918
0.5330    0.0357435757     0.5318009264
0.5340    0.0419552275     0.5262468081
0.5350    0.0487607071     0.4532692043
0.5360    0.0561600146     0.3240734121
0.5370    0.0641531499     0.1578438072
0.5380    0.0727401130    -0.0209505443
0.5390    0.0819209040    -0.1859924935
0.5400    0.0911016949    -0.3134068023
0.5410    0.1002824859    -0.3840090947
0.5420    0.1094632768    -0.3865940738
0.5430    0.1186440678    -0.3195092722
0.5440    0.1278248588    -0.1908871361
0.5450    0.1370056497    -0.0175028475
0.5460    0.1461864407     0.1775817004
0.5470    0.1553672316     0.3682568774
0.5480    0.1645480226     0.5290323363
0.5490    0.1737288136     0.6386170565
0.5500    0.1829096045     0.6829096045
0.5510    0.1920903955     0.6569786384
0.5520    0.2012711864     0.5657555002
0.5530    0.2104519774     0.4233416232
0.5540    0.2196327684     0.2510280281
0.5550    0.2288135593     0.0743050621
0.5560    0.2379943503    -0.0807176446
0.5570    0.2471751412    -0.1909781988
0.5580    0.2563559322    -0.2397014185
0.5590    0.2655367232    -0.2187548574
0.5600    0.2747175141    -0.1297909831
0.5610    0.2826741996     0.0147608021
0.5620    0.2894067797     0.1957161224
0.5630    0.2949152542     0.3886059115
0.5640    0.2991996234     0.5671130208
0.5650    0.3022598870     0.7067683842
0.5660    0.3040960452     0.7883876258
0.5670    0.3047080979     0.8007654486
0.5680    0.3040960452     0.7422493852
0.5690    0.3022598870     0.6209718819
0.5700    0.2991996234     0.4537081205
0.5710    0.2949152542     0.2635199945
0.5720    0.2894067797     0.0765171339
0.5730    0.2826741996    -0.0818101141
0.5740    0.2747175141    -0.1901707288
0.5750    0.2655367232    -0.2344632768
0.5760    0.2563559322    -0.2085323107
0.5770    0.2471751412    -0.1173091725
0.5780    0.2379943503     0.0251047045
0.5790    0.2288135593     0.1974182996
0.5800    0.2196327684     0.3741412655
0.5810    0.2104519774     0.5291639723
0.5820    0.2012711864     0.6394245265
0.5830    0.1920903955     0.6881477461
0.5840    0.1829096045     0.6672011851
0.5850    0.1737288136     0.5782373107
0.5860    0.1645480226     0.4324614201
0.5870    0.1553672316     0.2490578889
0.5880    0.1461864407     0.0524957834
0.5890    0.1370056497    -0.1309077478
0.5900    0.1278248588    -0.2766836384
0.5910    0.1186440678    -0.3656475128
0.5920    0.1094632768    -0.3865940738
0.5930    0.1002824859    -0.3378708541
0.5940    0.0911016949    -0.2276103000
0.5950    0.0819209040    -0.0725875932
0.5960    0.0727401130     0.1041353728
0.5970    0.0641590928     0.2770487386
0.5980    0.0561778433     0.4206621570
0.5990    0.0487963645     0.5136846075
0.6000    0.0420146565     0.5420146565
0.6010    0.0358327192     0.5007209622
0.6020    0.0302505527     0.3947348664
0.6030    0.0252681569     0.2381578027
0.6040    0.0208855318     0.0522807916
0.6050    0.0171026775    -0.1374058197
0.6060    0.0139195939    -0.3047924010
0.6070    0.0113362810    -0.4268170590
0.6080    0.0093527389    -0.4867046118
0.6090    0.0079689675    -0.4763226131
0.6100    0.0071849668    -0.3973235303
0.6110    0.0070007369    -0.2609126606
0.6120    0.0068165070    -0.0868741503
0.6130    0.0066322771     0.1003229344
0.6140    0.0064480472     0.2743614447
0.6150    0.0062638172     0.4107723144
0.6160    0.0060795873     0.4903711679
0.6170    0.0058953574     0.5019527081
0.6180    0.0057111275     0.4438644675
0.6190    0.0055268976     0.3242388924
0.6200    0.0053426676     0.1598511648
0.6210    0.0051584377    -0.0262368220
0.6220    0.0049742078    -0.2079154380
0.6230    0.0047899779    -0.3596943358
0.6240    0.0046057480    -0.4602824950
0.6250    0.0044215181    -0.4955784819
0.6260    0.0042372881    -0.4606509548
0.6270    0.0040530582    -0.3604312555
0.6280    0.0038688283    -0.2090208175
0.6290    0.0036845984    -0.0277106614
0.6300    0.0035003685     0.1580088656
0.6310    0.0033161385     0.3220281334
0.6320    0.0031319086     0.4412852486
0.6330    0.0029476787     0.4990050294
0.6340    0.0027634488     0.4870550293
0.6350    0.0025792189     0.4070877161
0.6360    0.0023949889     0.2703083864
0.6370    0.0022107590     0.0959014163
0.6380    0.0020265291    -0.0916641282
0.6390    0.0018422992    -0.2660710983
0.6400    0.0016580693    -0.4028504279
0.6410    0.0014738394    -0.4828177412
0.6420    0.0012896094    -0.4947677412
0.6430   -0.0006286148    -0.4387819548
0.6440   -0.0042808334    -0.3229928283
0.6450   -0.0096670463    -0.1641755435
0.6460   -0.0167872535     0.0146080062
0.6470   -0.0256414551     0.1872481907
0.6480   -0.0362296510     0.3282546627
0.6490   -0.0485518412     0.4163364018
0.6500   -0.0626080257     0.4373919743
0.6510   -0.0783982046     0.3864900383
0.6520   -0.0959223778     0.2685619359
0.6530   -0.1151805453     0.0977091005
0.6540   -0.1309914026    -0.0995961428
0.6550   -0.1433549496    -0.2978634468
0.6560   -0.1522711864    -0.4709831813
0.6570   -0.1577401130    -0.5958934530
0.6580   -0.1580277350    -0.6540850856
0.6590   -0.1531340524    -0.6374256330
0.6600   -0.1430590652    -0.5475675624
0.6610   -0.1278027735    -0.3957161710
0.6620   -0.1073651772    -0.2010558345
0.6630   -0.0817462763     0.0119443810
0.6640   -0.0509460709     0.2169673266
0.6650   -0.0149645609     0.3895439363
0.6660    0.0261982537     0.5104898343
0.6670    0.0725423729     0.5685997235
0.6680    0.1240677966     0.5622211366
0.6690    0.1755932203     0.4943052152
0.6700    0.2271186441     0.3816271413
0.6710    0.2786440678     0.2472488080
0.6720    0.3301694915     0.1172798457
0.6730    0.3816949153     0.0172106015
0.6740    0.4332203390    -0.0316679040
0.6750    0.4847457627    -0.0152542373
0.6760    0.5362711864     0.0713829435
0.6770    0.5877966102     0.2233122965
0.6780    0.6393220339     0.4264323881
0.6790    0.6825084746     0.6511132148
0.6800    0.7173559322     0.8718644294
0.6810    0.7438644068     1.0625764017
0.6820    0.7620338983     1.2001872383
0.6830    0.7718644068     1.2679217574
0.6840    0.7733559322     1.2576475128
0.6850    0.7665084746     1.1710169718
0.6860    0.7513220339     1.0192354314
0.6870    0.7277966102     0.8214872675
0.6880    0.6959322034     0.6022415461
0.6890    0.6557288136     0.3878154161
0.6900    0.6071864407     0.2026779435
0.6910    0.5503050847     0.0660135042
0.6920    0.4850847458    -0.0109726049
0.6930    0.4115254237    -0.0266279163
0.6940    0.3379661017     0.0192541068
0.6950    0.2644067797     0.1098982825
0.6960    0.1908474576     0.2222427174
0.6970    0.1172881356     0.3301777814
0.6980    0.0437288136     0.4082131273
0.6990   -0.0298305085     0.4350577345
0.7000   -0.1033898305     0.3966101695
0.7010   -0.1769491525     0.2879390904
0.7020   -0.2505084746     0.1139758391
0.7030   -0.3240677966    -0.1111781508
0.7040   -0.3880621469    -0.3566668871
0.7050   -0.4424915254    -0.5970000226
0.7060   -0.4873559322    -0.8060679271
0.7070   -0.5226553672    -0.9608087073
0.7080   -0.5483898305    -1.0444471812
0.7090   -0.5645593220    -1.0488509026
